"","x"
"84706",0
"84707",0
"84708",0
"84709",0
"84710",0
"84711",0
"84712",0
"84713",0
"84714",0
"84715",0
"84716",0
"84717",0
"84718",0
"84719",0
"84720",0
"84721",0
"84722",0
"84723",0
"84724",0
"84725",0
"84726",0
"84727",0
"84728",0
"84729",0
"84730",0
"84731",0
"84732",0
"84733",0
"84734",0
"84735",0
"84736",0
"84737",0
"84738",0
"84739",0
"84740",0
"84741",0
"84742",0
"84743",0
"84744",0
"84745",0
"84746",0
"84747",0
"84748",0
"84749",0
"84750",0
"84751",0
"84752",0
"84753",0
"84754",0
"84755",0
"84756",0
"84757",0
"84758",0
"84759",0
"84760",0
"84761",0
"84762",0
"84763",0
"84764",0
"84765",0
"84766",0
"84767",0
"84768",0
"84769",0
"84770",0
"84771",0
"84772",0
"84773",0
"84774",0
"84775",0
"84776",0
"84777",0
"84778",0
"84779",0
"84780",0
"84781",0
"84782",0
"84783",0
"84784",0
"84785",0
"84786",0
"84787",0
"84788",0
"84789",0
"84790",0
"84791",0
"84792",0
"84793",0
"84794",0
"84795",0
"84796",0
"84797",0
"84798",0
"84799",0
"84800",0
"84801",0
"84802",0
"84803",0
"84804",0
"84805",0
"84806",0
"84807",0
"84808",0
"84809",0
"84810",0
"84811",0
"84812",0
"84813",0
"84814",0
"84815",0
"84816",0
"84817",0
"84818",0
"84819",0
"84820",0
"84821",0
"84822",0
"84823",0
"84824",0
"84825",0
"84826",0
"84827",0
"84828",0
"84829",0
"84830",0
"84831",0
"84832",0
"84833",0
"84834",0
"84835",0
"84836",0
"84837",0
"84838",0
"84839",0
"84840",0
"84841",0
"84842",0
"84843",0
"84844",0
"84845",0
"84846",0
"84847",0
"84848",0
"84849",0
"84850",0
"84851",0
"84852",0
"84853",0
"84854",0
"84855",0
"84856",0
"84857",0
"84858",0
"84859",0
"84860",0
"84861",0
"84862",0
"84863",0
"84864",0
"84865",0
"84866",0
"84867",0
"84868",0
"84869",0
"84870",0
"84871",0
"84872",0
"84873",0
"84874",0
"84875",0
"84876",0
"84877",0
"84878",0
"84879",0
"84880",0
"84881",0
"84882",0
"84883",0
"84884",0
"84885",0
"84886",0
"84887",0
"84888",0
"84889",0
"84890",0
"84891",0
"84892",0
"84893",0
"84894",0
"84895",0
"84896",0
"84897",0
"84898",0
"84899",0
"84900",0
"84901",0
"84902",0
"84903",0
"84904",0
"84905",0
"84906",0
"84907",0
"84908",0
"84909",0
"84910",0
"84911",0
"84912",0
"84913",0
"84914",0
"84915",0
"84916",0
"84917",0
"84918",0
"84919",0
"84920",0
"84921",0
"84922",0
"84923",0
"84924",0
"84925",0
"84926",0
"84927",0
"84928",0
"84929",0
"84930",0
"84931",0
"84932",0
"84933",0
"84934",0
"84935",0
"84936",0
"84937",0
"84938",0
"84939",0
"84940",0
"84941",0
"84942",0
"84943",0
"84944",0
"84945",0
"84946",0
"84947",0
"84948",0
"84949",0
"84950",0
"84951",0
"84952",0
"84953",0
"84954",0
"84955",0
"84956",0
"84957",0
"84958",0
"84959",0
"84960",0
"84961",0
"84962",0
"84963",0
"84964",0
"84965",0
"84966",0
"84967",0
"84968",0
"84969",0
"84970",0
"84971",0
"84972",0
"84973",0
"84974",0
"84975",0
"84976",0
"84977",0
"84978",0
"84979",0
"84980",0
"84981",0
"84982",0
"84983",0
"84984",0
"84985",0
"84986",0
"84987",0
"84988",0
"84989",0
"84990",0
"84991",0
"84992",0
"84993",0
"84994",0
"84995",0
"84996",0
"84997",0
"84998",0
"84999",0
"85000",0
"85001",1
"85002",1
"85003",1
"85004",1
"85005",1
"85006",1
"85007",1
"85008",1
"85009",1
"85010",1
"85011",1
"85012",1
"85013",1
"85014",1
"85015",1
"85016",1
"85017",1
"85018",1
"85019",1
"85020",1
"85021",1
"85022",1
"85023",1
"85024",1
"85025",1
"85026",1
"85027",1
"85028",1
"85029",1
"85030",1
"85031",1
"85032",1
"85033",1
"85034",1
"85035",1
"85036",1
"85037",1
"85038",1
"85039",1
"85040",1
"85041",1
"85042",1
"85043",1
"85044",1
"85045",1
"85046",1
"85047",1
"85048",1
"85049",1
"85050",1
"85051",1
"85052",1
"85053",1
"85054",1
"85055",1
"85056",1
"85057",1
"85058",1
"85059",1
"85060",1
"85061",1
"85062",1
"85063",1
"85064",1
"85065",1
"85066",1
"85067",1
"85068",1
"85069",1
"85070",1
"85071",1
"85072",1
"85073",1
"85074",1
"85075",1
"85076",1
"85077",1
"85078",1
"85079",1
"85080",1
"85081",1
"85082",1
"85083",1
"85084",1
"85085",1
"85086",1
"85087",1
"85088",1
"85089",1
"85090",1
"85091",1
"85092",1
"85093",1
"85094",1
"85095",1
"85096",1
"85097",1
"85098",1
"85099",1
"85100",1
"85101",1
"85102",1
"85103",1
"85104",1
"85105",1
"85106",1
"85107",1
"85108",1
"85109",1
"85110",1
"85111",1
"85112",1
"85113",1
"85114",1
"85115",1
"85116",1
"85117",1
"85118",1
"85119",1
"85120",1
"85121",1
"85122",1
"85123",1
"85124",1
"85125",1
"85126",1
"85127",1
"85128",1
"85129",1
"85130",1
"85131",1
"85132",1
"85133",1
"85134",1
"85135",1
"85136",1
"85137",1
"85138",1
"85139",1
"85140",1
"85141",1
"85142",1
"85143",1
"85144",1
"85145",1
"85146",1
"85147",1
"85148",1
"85149",1
"85150",1
"85151",1
"85152",1
"85153",1
"85154",1
"85155",1
"85156",1
"85157",1
"85158",1
"85159",1
"85160",1
"85161",1
"85162",1
"85163",1
"85164",1
"85165",1
"85166",1
"85167",1
"85168",1
"85169",1
"85170",1
"85171",1
"85172",1
"85173",1
"85174",1
"85175",1
"85176",1
"85177",1
"85178",1
"85179",1
"85180",1
"85181",1
"85182",1
"85183",1
"85184",1
"85185",1
"85186",1
"85187",1
"85188",1
"85189",1
"85190",1
"85191",1
"85192",1
"85193",1
"85194",1
"85195",1
"85196",1
"85197",1
"85198",1
"85199",1
"85200",1
"85201",1
"85202",1
"85203",1
"85204",1
"85205",1
"85206",1
"85207",1
"85208",1
"85209",1
"85210",1
"85211",1
"85212",1
"85213",1
"85214",1
"85215",1
"85216",1
"85217",1
"85218",1
"85219",1
"85220",1
"85221",1
"85222",1
"85223",1
"85224",1
"85225",1
"85226",1
"85227",1
"85228",1
"85229",1
"85230",1
"85231",1
"85232",1
"85233",1
"85234",1
"85235",1
"85236",1
"85237",1
"85238",1
"85239",1
"85240",1
"85241",1
"85242",1
"85243",1
"85244",1
"85245",1
"85246",1
"85247",1
"85248",1
"85249",1
"85250",1
"85251",1
"85252",1
"85253",1
"85254",1
"85255",1
"85256",1
"85257",1
"85258",1
"85259",1
"85260",1
"85261",1
"85262",1
"85263",1
"85264",1
"85265",1
"85266",1
"85267",1
"85268",1
"85269",1
"85270",1
"85271",1
"85272",1
"85273",1
"85274",1
"85275",1
"85276",1
"85277",1
"85278",1
"85279",1
"85280",1
"85281",1
"85282",1
"85283",1
"85284",1
"85285",1
"85286",1
"85287",1
"85288",1
"85289",1
"85290",1
"85291",1
"85292",1
"85293",1
"85294",1
"85295",1
"85296",1
"85297",1
"85298",1
"85299",1
"85300",1
"85301",1
"85302",1
"85303",1
"85304",1
"85305",1
"85306",1
"85307",1
"85308",1
"85309",1
"85310",1
"85311",1
"85312",1
"85313",1
"85314",1
"85315",1
"85316",1
"85317",1
"85318",1
"85319",1
"85320",1
"85321",1
"85322",1
"85323",1
"85324",1
"85325",1
"85326",1
"85327",1
"85328",1
"85329",1
"85330",1
"85331",1
"85332",1
"85333",1
"85334",1
"85335",1
"85336",1
"85337",1
"85338",1
"85339",1
"85340",1
"85341",1
"85342",1
"85343",1
"85344",1
"85345",1
"85346",1
"85347",1
"85348",1
"85349",1
"85350",1
"85351",1
"85352",1
"85353",1
"85354",1
"85355",1
"85356",1
"85357",1
"85358",1
"85359",1
"85360",1
"85361",1
"85362",1
"85363",1
"85364",1
"85365",1
"85366",1
"85367",1
"85368",1
"85369",1
"85370",1
"85371",1
"85372",1
"85373",1
"85374",1
"85375",1
"85376",1
"85377",1
"85378",1
"85379",1
"85380",1
"85381",1
"85382",1
"85383",1
"85384",1
"85385",1
"85386",1
"85387",1
"85388",1
"85389",1
"85390",1
"85391",1
"85392",1
"85393",1
"85394",1
"85395",1
"85396",1
"85397",1
"85398",1
"85399",1
"85400",1
"85401",1
"85402",1
"85403",1
"85404",1
"85405",1
"85406",1
"85407",1
"85408",1
"85409",1
"85410",1
"85411",1
"85412",1
"85413",1
"85414",1
"85415",1
"85416",1
"85417",1
"85418",1
"85419",1
"85420",1
"85421",1
"85422",1
"85423",1
"85424",1
"85425",1
"85426",1
"85427",1
"85428",1
"85429",1
"85430",1
"85431",1
"85432",1
"85433",1
"85434",0
"85435",0
"85436",0
"85437",0
"85438",0
"85439",0
"85440",0
"85441",0
"85442",0
"85443",0
"85444",0
"85445",0
"85446",0
"85447",0
"85448",0
"85449",0
"85450",0
"85451",0
"85452",0
"85453",0
"85454",0
"85455",0
"85456",0
"85457",0
"85458",0
"85459",0
"85460",0
"85461",0
"85462",0
"85463",0
"85464",0
"85465",0
"85466",0
"85467",0
"85468",0
"85469",0
"85470",0
"85471",0
"85472",0
"85473",0
"85474",0
"85475",0
"85476",0
"85477",0
"85478",0
"85479",0
"85480",0
"85481",0
"85482",0
"85483",0
"85484",0
"85485",0
"85486",0
"85487",0
"85488",0
"85489",0
"85490",0
"85491",0
"85492",0
"85493",0
"85494",0
"85495",0
"85496",0
"85497",0
"85498",0
"85499",0
"85500",0
"85501",0
"85502",0
"85503",0
"85504",0
"85505",0
"85506",0
"85507",0
"85508",0
"85509",0
"85510",0
"85511",0
"85512",0
"85513",0
"85514",0
"85515",0
"85516",0
"85517",0
"85518",0
"85519",0
"85520",0
"85521",0
"85522",0
"85523",0
"85524",0
"85525",0
"85526",0
"85527",0
"85528",0
"85529",0
"85530",0
"85531",0
"85532",0
"85533",0
"85534",0
"85535",0
"85536",0
"85537",0
"85538",0
"85539",0
"85540",0
"85541",0
"85542",0
"85543",0
"85544",0
"85545",0
"85546",0
"85547",0
"85548",0
"85549",0
"85550",0
"85551",0
"85552",0
"85553",0
"85554",0
"85555",0
"85556",0
"85557",0
"85558",0
"85559",0
"85560",0
"85561",0
"85562",0
"85563",0
"85564",0
"85565",0
"85566",0
"85567",0
"85568",0
"85569",0
"85570",0
"85571",0
"85572",0
"85573",0
"85574",0
"85575",0
"85576",0
"85577",0
"85578",0
"85579",0
"85580",0
"85581",0
"85582",0
"85583",0
"85584",0
"85585",0
"85586",0
"85587",0
"85588",0
"85589",0
"85590",0
"85591",0
"85592",0
"85593",0
"85594",0
"85595",0
"85596",0
"85597",0
"85598",0
"85599",0
"85600",0
"85601",0
"85602",0
"85603",0
"85604",0
"85605",0
"85606",0
"85607",0
"85608",0
"85609",0
"85610",0
"85611",0
"85612",0
"85613",0
"85614",0
"85615",0
"85616",0
"85617",0
"85618",0
"85619",0
"85620",0
"85621",0
"85622",0
"85623",0
"85624",0
"85625",0
"85626",0
"85627",0
"85628",0
"85629",0
"85630",0
"85631",0
"85632",0
"85633",0
"85634",0
"85635",0
"85636",0
"85637",0
"85638",0
"85639",0
"85640",0
"85641",0
"85642",0
"85643",0
"85644",0
"85645",0
"85646",0
"85647",0
"85648",0
"85649",0
"85650",0
"85651",0
"85652",0
"85653",0
"85654",0
"85655",0
"85656",0
"85657",0
"85658",0
"85659",0
"85660",0
"85661",0
"85662",0
"85663",0
"85664",0
"85665",0
"85666",0
"85667",0
"85668",0
"85669",0
"85670",0
"85671",0
"85672",0
"85673",0
"85674",0
"85675",0
"85676",0
"85677",0
"85678",0
"85679",0
"85680",0
"85681",0
"85682",0
"85683",0
"85684",0
"85685",0
"85686",0
"85687",0
"85688",0
"85689",0
"85690",0
"85691",0
"85692",0
"85693",0
"85694",0
"85695",0
"85696",0
"85697",0
"85698",0
"85699",0
"85700",0
"85701",0
"85702",0
"85703",0
"85704",0
"85705",0
"85706",0
"85707",0
"85708",0
"85709",0
"85710",0
"85711",0
"85712",0
"85713",0
"85714",0
"85715",0
"85716",0
"85717",0
"85718",0
"85719",0
"85720",0
"85721",0
"85722",0
"85723",0
"85724",0
"85725",0
"85726",0
"85727",0
"85728",0
"85729",0
"85730",0
"85731",0
"85732",0
"85733",0
"85734",0
"85735",0
"85736",0
"85737",0
"85738",0
"85739",0
"85740",0
"85741",0
"85742",0
"85743",0
"85744",0
"85745",0
"85746",0
"85747",0
"85748",0
"85749",0
"85750",0
"85751",0
"85752",0
"85753",0
"85754",0
"85755",0
"85756",0
"85757",0
"85758",0
"85759",0
"85760",0
"85761",0
"85762",0
"85763",0
"85764",0
"85765",0
"85766",0
"85767",0
"85768",0
"85769",0
"85770",0
"85771",0
"85772",0
"85773",0
"85774",0
"85775",0
"85776",0
"85777",0
"85778",0
"85779",0
"85780",0
"85781",0
"85782",0
"85783",0
"85784",0
"85785",0
"85786",0
"85787",0
"85788",0
"85789",0
"85790",0
"85791",0
"85792",0
"85793",0
"85794",0
"85795",0
"85796",0
"85797",0
"85798",0
"85799",0
"85800",0
"85801",0
"85802",0
"85803",0
"85804",0
"85805",0
"85806",0
"85807",0
"85808",0
"85809",0
"85810",0
"85811",0
"85812",0
"85813",0
"85814",0
"85815",0
"85816",0
"85817",0
"85818",0
"85819",0
"85820",0
"85821",0
"85822",0
"85823",0
"85824",0
"85825",0
"85826",0
"85827",0
"85828",0
"85829",0
"85830",0
"85831",0
"85832",0
"85833",0
"85834",0
"85835",0
"85836",0
"85837",0
"85838",0
"85839",0
"85840",0
"85841",0
"85842",0
"85843",0
"85844",0
"85845",0
"85846",0
"85847",0
"85848",0
"85849",0
"85850",0
"85851",0
"85852",0
"85853",0
"85854",0
"85855",0
"85856",0
"85857",0
"85858",0
"85859",0
"85860",0
"85861",0
"85862",0
"85863",0
"85864",0
"85865",0
"85866",0
"85867",0
"85868",0
"85869",0
"85870",0
"85871",0
"85872",0
"85873",0
"85874",0
"85875",0
"85876",0
"85877",0
"85878",0
"85879",0
"85880",0
"85881",0
"85882",0
"85883",0
"85884",0
"85885",0
"85886",0
"85887",0
"85888",0
"85889",0
"85890",0
"85891",0
"85892",0
"85893",0
"85894",0
"85895",0
"85896",0
"85897",0
"85898",0
"85899",0
"85900",0
"85901",0
"85902",0
"85903",0
"85904",0
"85905",0
"85906",0
"85907",0
"85908",0
"85909",0
"85910",0
"85911",0
"85912",0
"85913",0
"85914",0
"85915",0
"85916",0
"85917",0
"85918",0
"85919",0
"85920",0
"85921",0
"85922",0
"85923",0
"85924",0
"85925",0
"85926",0
"85927",0
"85928",0
"85929",0
"85930",0
"85931",0
"85932",0
"85933",0
"85934",0
"85935",0
"85936",0
"85937",0
"85938",0
"85939",0
"85940",0
"85941",0
"85942",0
"85943",0
"85944",0
"85945",0
"85946",0
"85947",0
"85948",0
"85949",0
"85950",0
"85951",0
"85952",0
"85953",0
"85954",0
"85955",0
"85956",0
"85957",0
"85958",0
"85959",0
"85960",0
"85961",0
"85962",0
"85963",0
"85964",0
"85965",0
"85966",0
"85967",0
"85968",0
"85969",0
"85970",0
"85971",0
"85972",0
"85973",0
"85974",0
"85975",0
"85976",0
"85977",0
"85978",0
"85979",0
"85980",0
"85981",0
"85982",0
"85983",0
"85984",0
"85985",0
"85986",0
"85987",0
"85988",0
"85989",0
"85990",0
"85991",0
"85992",0
"85993",0
"85994",0
"85995",0
"85996",0
"85997",0
"85998",0
"85999",0
"86000",0
"86001",1
"86002",1
"86003",1
"86004",1
"86005",1
"86006",1
"86007",1
"86008",1
"86009",1
"86010",1
"86011",1
"86012",1
"86013",1
"86014",1
"86015",1
"86016",1
"86017",1
"86018",1
"86019",1
"86020",1
"86021",1
"86022",1
"86023",1
"86024",1
"86025",1
"86026",1
"86027",1
"86028",1
"86029",1
"86030",1
"86031",1
"86032",1
"86033",1
"86034",1
"86035",1
"86036",1
"86037",1
"86038",1
"86039",1
"86040",1
"86041",1
"86042",1
"86043",1
"86044",1
"86045",1
"86046",1
"86047",1
"86048",1
"86049",1
"86050",1
"86051",1
"86052",1
"86053",1
"86054",1
"86055",1
"86056",1
"86057",1
"86058",1
"86059",1
"86060",1
"86061",1
"86062",1
"86063",1
"86064",1
"86065",1
"86066",1
"86067",1
"86068",1
"86069",1
"86070",1
"86071",1
"86072",1
"86073",1
"86074",1
"86075",1
"86076",1
"86077",1
"86078",1
"86079",1
"86080",1
"86081",1
"86082",1
"86083",1
"86084",1
"86085",1
"86086",1
"86087",1
"86088",1
"86089",1
"86090",1
"86091",1
"86092",1
"86093",1
"86094",1
"86095",1
"86096",1
"86097",1
"86098",1
"86099",1
"86100",1
"86101",1
"86102",1
"86103",1
"86104",1
"86105",1
"86106",1
"86107",1
"86108",1
"86109",1
"86110",1
"86111",1
"86112",1
"86113",1
"86114",1
"86115",1
"86116",1
"86117",1
"86118",1
"86119",1
"86120",1
"86121",1
"86122",1
"86123",1
"86124",1
"86125",1
"86126",1
"86127",1
"86128",1
"86129",1
"86130",1
"86131",1
"86132",1
"86133",1
"86134",1
"86135",1
"86136",1
"86137",1
"86138",1
"86139",1
"86140",1
"86141",1
"86142",1
"86143",1
"86144",1
"86145",1
"86146",1
"86147",1
"86148",1
"86149",1
"86150",1
"86151",1
"86152",1
"86153",1
"86154",1
"86155",1
"86156",1
"86157",1
"86158",1
"86159",1
"86160",1
"86161",1
"86162",1
"86163",1
"86164",1
"86165",1
"86166",1
"86167",1
"86168",1
"86169",1
"86170",1
"86171",1
"86172",1
"86173",1
"86174",1
"86175",1
"86176",1
"86177",1
"86178",1
"86179",1
"86180",1
"86181",1
"86182",1
"86183",1
"86184",1
"86185",1
"86186",1
"86187",1
"86188",1
"86189",1
"86190",1
"86191",1
"86192",1
"86193",1
"86194",1
"86195",1
"86196",1
"86197",1
"86198",1
"86199",1
"86200",1
"86201",1
"86202",1
"86203",1
"86204",1
"86205",1
"86206",1
"86207",1
"86208",1
"86209",1
"86210",1
"86211",1
"86212",1
"86213",1
"86214",1
"86215",1
"86216",1
"86217",1
"86218",1
"86219",1
"86220",1
"86221",1
"86222",1
"86223",1
"86224",1
"86225",1
"86226",1
"86227",1
"86228",1
"86229",1
"86230",1
"86231",1
"86232",1
"86233",1
"86234",1
"86235",1
"86236",1
"86237",1
"86238",1
"86239",1
"86240",1
"86241",1
"86242",1
"86243",1
"86244",1
"86245",1
"86246",1
"86247",1
"86248",1
"86249",1
"86250",1
"86251",1
"86252",1
"86253",1
"86254",1
"86255",1
"86256",1
"86257",1
"86258",1
"86259",1
"86260",1
"86261",1
"86262",1
"86263",1
"86264",1
"86265",1
"86266",1
"86267",1
"86268",1
"86269",1
"86270",1
"86271",1
"86272",1
"86273",1
"86274",1
"86275",1
"86276",1
"86277",1
"86278",1
"86279",1
"86280",1
"86281",1
"86282",1
"86283",1
"86284",1
"86285",1
"86286",1
"86287",1
"86288",1
"86289",1
"86290",1
"86291",1
"86292",1
"86293",1
"86294",1
"86295",1
"86296",1
"86297",1
"86298",1
"86299",1
"86300",1
"86301",1
"86302",1
"86303",1
"86304",1
"86305",1
"86306",1
"86307",1
"86308",1
"86309",1
"86310",1
"86311",1
"86312",1
"86313",1
"86314",1
"86315",1
"86316",1
"86317",1
"86318",1
"86319",1
"86320",1
"86321",1
"86322",1
"86323",1
"86324",1
"86325",1
"86326",1
"86327",1
"86328",1
"86329",1
"86330",1
"86331",1
"86332",1
"86333",1
"86334",1
"86335",1
"86336",1
"86337",1
"86338",1
"86339",1
"86340",1
"86341",1
"86342",1
"86343",1
"86344",1
"86345",1
"86346",1
"86347",1
"86348",1
"86349",1
"86350",1
"86351",1
"86352",1
"86353",1
"86354",1
"86355",1
"86356",1
"86357",1
"86358",1
"86359",1
"86360",1
"86361",1
"86362",1
"86363",1
"86364",1
"86365",1
"86366",1
"86367",1
"86368",1
"86369",1
"86370",1
"86371",1
"86372",1
"86373",1
"86374",1
"86375",1
"86376",1
"86377",1
"86378",1
"86379",1
"86380",1
"86381",1
"86382",1
"86383",1
"86384",1
"86385",1
"86386",1
"86387",1
"86388",1
"86389",1
"86390",1
"86391",1
"86392",1
"86393",1
"86394",1
"86395",1
"86396",1
"86397",1
"86398",1
"86399",1
"86400",1
"86401",1
"86402",1
"86403",1
"86404",1
"86405",1
"86406",1
"86407",1
"86408",1
"86409",1
"86410",1
"86411",1
"86412",1
"86413",1
"86414",1
"86415",1
"86416",1
"86417",1
"86418",1
"86419",1
"86420",1
"86421",1
"86422",1
"86423",1
"86424",1
"86425",1
"86426",1
"86427",1
"86428",1
"86429",1
"86430",1
"86431",1
"86432",1
"86433",1
"86434",0
"86435",0
"86436",0
"86437",0
"86438",0
"86439",0
"86440",0
"86441",0
"86442",0
"86443",0
"86444",0
"86445",0
"86446",0
"86447",0
"86448",0
"86449",0
"86450",0
"86451",0
"86452",0
"86453",0
"86454",0
"86455",0
"86456",0
"86457",0
"86458",0
"86459",0
"86460",0
"86461",0
"86462",0
"86463",0
"86464",0
"86465",0
"86466",0
"86467",0
"86468",0
"86469",0
"86470",0
"86471",0
"86472",0
"86473",0
"86474",0
"86475",0
"86476",0
"86477",0
"86478",0
"86479",0
"86480",0
"86481",0
"86482",0
"86483",0
"86484",0
"86485",0
"86486",0
"86487",0
"86488",0
"86489",0
"86490",0
"86491",0
"86492",0
"86493",0
"86494",0
"86495",0
"86496",0
"86497",0
"86498",0
"86499",0
"86500",0
"86501",0
"86502",0
"86503",0
"86504",0
"86505",0
"86506",0
"86507",0
"86508",0
"86509",0
"86510",0
"86511",0
"86512",0
"86513",0
"86514",0
"86515",0
"86516",0
"86517",0
"86518",0
"86519",0
"86520",0
"86521",0
"86522",0
"86523",0
"86524",0
"86525",0
"86526",0
"86527",0
"86528",0
"86529",0
"86530",0
"86531",0
"86532",0
"86533",0
"86534",0
"86535",0
"86536",0
"86537",0
"86538",0
"86539",0
"86540",0
"86541",0
"86542",0
"86543",0
"86544",0
"86545",0
"86546",0
"86547",0
"86548",0
"86549",0
"86550",0
"86551",0
"86552",0
"86553",0
"86554",0
"86555",0
"86556",0
"86557",0
"86558",0
"86559",0
"86560",0
"86561",0
"86562",0
"86563",0
"86564",0
"86565",0
"86566",0
"86567",0
"86568",0
"86569",0
"86570",0
"86571",0
"86572",0
"86573",0
"86574",0
"86575",0
"86576",0
"86577",0
"86578",0
"86579",0
"86580",0
"86581",0
"86582",0
"86583",0
"86584",0
"86585",0
"86586",0
"86587",0
"86588",0
"86589",0
"86590",0
"86591",0
"86592",0
"86593",0
"86594",0
"86595",0
"86596",0
"86597",0
"86598",0
"86599",0
"86600",0
"86601",0
"86602",0
"86603",0
"86604",0
"86605",0
"86606",0
"86607",0
"86608",0
"86609",0
"86610",0
"86611",0
"86612",0
"86613",0
"86614",0
"86615",0
"86616",0
"86617",0
"86618",0
"86619",0
"86620",0
"86621",0
"86622",0
"86623",0
"86624",0
"86625",0
"86626",0
"86627",0
"86628",0
"86629",0
"86630",0
"86631",0
"86632",0
"86633",0
"86634",0
"86635",0
"86636",0
"86637",0
"86638",0
"86639",0
"86640",0
"86641",0
"86642",0
"86643",0
"86644",0
"86645",0
"86646",0
"86647",0
"86648",0
"86649",0
"86650",0
"86651",0
"86652",0
"86653",0
"86654",0
"86655",0
"86656",0
"86657",0
"86658",0
"86659",0
"86660",0
"86661",0
"86662",0
"86663",0
"86664",0
"86665",0
"86666",0
"86667",0
"86668",0
"86669",0
"86670",0
"86671",0
"86672",0
"86673",0
"86674",0
"86675",0
"86676",0
"86677",0
"86678",0
"86679",0
"86680",0
"86681",0
"86682",0
"86683",0
"86684",0
"86685",0
"86686",0
"86687",0
"86688",0
"86689",0
"86690",0
"86691",0
"86692",0
"86693",0
"86694",0
"86695",0
"86696",0
"86697",0
"86698",0
"86699",0
"86700",0
"86701",0
"86702",0
"86703",0
"86704",0
"86705",0
"86706",0
"86707",0
"86708",0
"86709",0
"86710",0
"86711",0
"86712",0
"86713",0
"86714",0
"86715",0
"86716",0
"86717",0
"86718",0
"86719",0
"86720",0
"86721",0
"86722",0
"86723",0
"86724",0
"86725",0
"86726",0
"86727",0
"86728",0
"86729",0
"86730",0
"86731",0
"86732",0
"86733",0
"86734",0
"86735",0
"86736",0
"86737",0
"86738",0
"86739",0
"86740",0
"86741",0
"86742",0
"86743",0
"86744",0
"86745",0
"86746",0
"86747",0
"86748",0
"86749",0
"86750",0
"86751",0
"86752",0
"86753",0
"86754",0
"86755",0
"86756",0
"86757",0
"86758",0
"86759",0
"86760",0
"86761",0
"86762",0
"86763",0
"86764",0
"86765",0
"86766",0
"86767",0
"86768",0
"86769",0
"86770",0
"86771",0
"86772",0
"86773",0
"86774",0
"86775",0
"86776",0
"86777",0
"86778",0
"86779",0
"86780",0
"86781",0
"86782",0
"86783",0
"86784",0
"86785",0
"86786",0
"86787",0
"86788",0
"86789",0
"86790",0
"86791",0
"86792",0
"86793",0
"86794",0
"86795",0
"86796",0
"86797",0
"86798",0
"86799",0
"86800",0
"86801",0
"86802",0
"86803",0
"86804",0
"86805",0
"86806",0
"86807",0
"86808",0
"86809",0
"86810",0
"86811",0
"86812",0
"86813",0
"86814",0
"86815",0
"86816",0
"86817",0
"86818",0
"86819",0
"86820",0
"86821",0
"86822",0
"86823",0
"86824",0
"86825",0
"86826",0
"86827",0
"86828",0
"86829",0
"86830",0
"86831",0
"86832",0
"86833",0
"86834",0
"86835",0
"86836",0
"86837",0
"86838",0
"86839",0
"86840",0
"86841",0
"86842",0
"86843",0
"86844",0
"86845",0
"86846",0
"86847",0
"86848",0
"86849",0
"86850",0
"86851",0
"86852",0
"86853",0
"86854",0
"86855",0
"86856",0
"86857",0
"86858",0
"86859",0
"86860",0
"86861",0
"86862",0
"86863",0
"86864",0
"86865",0
"86866",0
"86867",0
"86868",0
"86869",0
"86870",0
"86871",0
"86872",0
"86873",0
